session,task,run,subj,name,trial.type,load,numtrials,probe,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,load01,load01.trial.type
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,RN,5,2,tile,1600,1,1370,1,1,570747,579547,580917,56340,33,514.407,523.207,524.577,28.408,256.414,484.408,228.015,456.009,684.015,LL5,LL5RN
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,NP,5,3,winner,4000,0,1397,1,2,582746,591546,592943,56340,34,526.406,535.206,536.603,28.408,256.414,484.408,228.015,456.009,684.015,LL5,LL5NP
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,NN,5,1,flick,2800,1,1245,1,1,597146,605946,607191,56340,35,540.806,549.606,550.851,28.408,256.414,484.408,228.015,456.009,684.015,LL5,LL5NN
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,NP,8,3,glove,1600,0,0,,2,610346,619145,0,56340,36,554.006,562.805,-56.34,28.408,256.414,484.408,228.015,456.009,684.015,not5,not5NP
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,RN,5,2,list,1600,0,1627,2,1,622345,631145,632772,56340,37,566.005,574.805,576.432,28.408,256.414,484.408,228.015,456.009,684.015,LL5,LL5RN
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,NP,5,3,beach,1600,1,766,2,2,634345,643145,643911,56340,38,578.005,586.805,587.571,28.408,256.414,484.408,228.015,456.009,684.015,LL5,LL5NP
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,NP,5,3,bugs,1600,1,702,2,2,646345,655144,655846,56340,39,590.005,598.804,599.506,28.408,256.414,484.408,228.015,456.009,684.015,LL5,LL5NP
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,NP,7,1,suit,4000,1,1175,2,2,658344,667144,668319,56340,40,602.004,610.804,611.979,28.408,256.414,484.408,228.015,456.009,684.015,not5,not5NP
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,RN,8,1,dock,4000,1,844,1,1,672744,681544,682388,56340,41,616.404,625.204,626.048,28.408,256.414,484.408,228.015,456.009,684.015,not5,not5RN
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,RN,6,1,folder,2800,1,965,1,1,687143,695943,696908,56340,42,630.803,639.603,640.568,28.408,256.414,484.408,228.015,456.009,684.015,not5,not5RN
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,NP,8,3,owner,4000,0,968,1,2,700343,709143,710111,56340,43,644.003,652.803,653.771,28.408,256.414,484.408,228.015,456.009,684.015,not5,not5NP
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,NP,6,1,washer,2800,1,790,2,2,714743,723542,724332,56340,44,658.403,667.202,667.992,28.408,256.414,484.408,228.015,456.009,684.015,not5,not5NP
reactive,Stern,2,DMCC3062542,rea_ste_run2_DMCC3062542,RN,7,2,void,2800,0,970,2,1,727942,736742,737712,56340,45,671.602,680.402,681.372,28.408,256.414,484.408,228.015,456.009,684.015,not5,not5RN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,5,3,syrup,2800,1,790,2,2,142986,151785,152575,112183,1,30.803,39.602,40.392,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,8,2,scale,1600,1,1164,1,1,156184,164984,166148,112183,2,44.001,52.801,53.965,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,8,2,doll,4000,1,1207,1,1,168183,176999,178206,112183,3,56,64.816,66.023,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,5,3,threat,4000,1,1202,2,2,182599,191398,192600,112183,4,70.416,79.215,80.417,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,6,1,parrot,2800,1,929,1,1,196997,205797,206726,112183,5,84.814,93.614,94.543,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,8,2,chance,1600,1,1200,2,2,210196,218995,220195,112183,6,98.013,106.812,108.012,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,5,2,blur,1600,1,1141,1,1,222195,230994,232135,112183,7,110.012,118.811,119.952,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,7,2,rash,2800,1,1104,2,2,234194,242993,244097,112183,8,122.011,130.81,131.914,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,5,2,tube,4000,1,1116,1,1,247393,256192,257308,112183,9,135.21,144.009,145.125,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,5,3,share,1600,1,1117,2,2,261792,270591,271708,112183,10,149.609,158.408,159.525,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,7,2,wealth,4000,0,1891,1,2,273790,282590,284481,112183,11,161.607,170.407,172.298,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,8,2,bush,2800,1,1158,2,2,288189,296988,298146,112183,12,176.006,184.805,185.963,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,7,1,straw,2800,1,1156,1,1,301388,310187,311343,112183,13,189.205,198.004,199.16,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,6,1,frost,1600,1,1279,2,2,314587,323386,324665,112183,14,202.404,211.203,212.482,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,RN,5,1,quart,4000,0,1384,2,1,326586,335385,336769,112183,15,214.403,223.202,224.586,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5RN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,6,1,taxi,4000,1,1561,1,1,370998,379798,381359,112183,16,258.815,267.615,269.176,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,8,2,liar,1600,1,1093,1,1,385397,394196,395289,112183,17,273.214,282.013,283.106,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,7,2,need,2800,1,1669,2,2,397396,406195,407864,112183,18,285.213,294.012,295.681,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,7,2,bean,1600,1,1031,2,2,410595,419394,420425,112183,19,298.412,307.211,308.242,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,8,3,bees,2800,1,1727,2,2,422594,431393,433120,112183,20,310.411,319.21,320.937,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,5,3,visit,4000,1,1140,2,2,435793,444592,445732,112183,21,323.61,332.409,333.549,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,7,1,logic,2800,1,1064,1,1,450191,458990,460054,112183,22,338.008,346.807,347.871,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,5,3,people,1600,1,887,2,2,463390,472189,473076,112183,23,351.207,360.006,360.893,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,8,2,heater,4000,1,902,1,1,475389,484188,485090,112183,24,363.206,372.005,372.907,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,RN,5,1,noise,1600,1,903,1,1,489788,498587,499490,112183,25,377.605,386.404,387.307,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5RN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,5,2,pole,2800,1,1189,1,1,501787,510586,511775,112183,26,389.604,398.403,399.592,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,8,3,city,4000,1,1186,2,2,514985,523785,524971,112183,27,402.802,411.602,412.788,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,8,3,carpet,2800,1,1318,2,2,529384,538183,539501,112183,28,417.201,426,427.318,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,5,3,tags,1600,1,889,2,2,542583,551399,552288,112183,29,430.4,439.216,440.105,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,5,2,greed,4000,1,966,1,1,554599,563398,564364,112183,30,442.416,451.215,452.181,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,5,2,pans,4000,1,960,1,1,598995,607794,608754,112183,31,486.812,495.611,496.571,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,5,3,muscle,2800,1,899,2,2,613393,622192,623091,112183,32,501.21,510.009,510.908,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,8,2,bugs,2800,0,1698,1,2,626592,635391,637089,112183,33,514.409,523.208,524.906,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,RN,5,1,fusion,4000,1,919,1,1,639791,648590,649509,112183,34,527.608,536.407,537.326,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5RN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,8,2,shell,1600,1,921,1,1,654190,662989,663910,112183,35,542.007,550.806,551.727,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,7,1,clue,2800,1,1278,2,2,666188,674988,676266,112183,36,554.005,562.805,564.083,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,8,2,wife,2800,1,944,2,2,679387,688186,689130,112183,37,567.204,576.003,576.947,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,5,2,gift,1600,1,1055,1,1,692586,701385,702440,112183,38,580.403,589.202,590.257,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,6,1,food,2800,1,970,2,2,704585,713384,714354,112183,39,592.402,601.201,602.171,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,RN,8,1,ground,1600,0,1002,2,1,717784,726583,727585,112183,40,605.601,614.4,615.402,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5RN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,5,3,marker,4000,1,926,2,2,729783,738599,739525,112183,41,617.6,626.416,627.342,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,8,2,signal,1600,1,1019,1,1,744198,752997,754016,112183,42,632.015,640.814,641.833,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NP,5,3,curve,4000,1,1091,2,2,756197,764996,766087,112183,43,644.014,652.813,653.904,28.403,256.416,484.412,228.018,456.014,684.01,LL5,LL5NP
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,7,2,pledge,4000,1,982,1,1,770596,779395,780377,112183,44,658.413,667.212,668.194,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,1,DMCC3204738,bas_ste_run1_DMCC3204738,NN,7,2,berry,1600,1,1022,1,1,784994,793794,794816,112183,45,672.811,681.611,682.633,28.403,256.416,484.412,228.018,456.014,684.01,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,5,3,north,4000,1,820,2,2,81421,90220,91040,50599,1,30.822,39.621,40.441,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,5,3,ransom,4000,1,757,2,2,95820,104619,105376,50599,2,45.221,54.02,54.777,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,5,2,chin,2800,1,855,1,1,110218,119018,119873,50599,3,59.619,68.419,69.274,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,6,1,whale,2800,1,964,1,1,123417,132216,133180,50599,4,72.818,81.617,82.581,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,8,2,cotton,2800,1,958,1,1,136616,145415,146373,50599,5,86.017,94.816,95.774,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,5,3,wheel,2800,1,1117,2,2,149815,158614,159731,50599,6,99.216,108.015,109.132,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,RN,5,1,cabin,2800,1,1547,1,1,163014,171813,173360,50599,7,112.415,121.214,122.761,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5RN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,5,2,hatch,4000,1,971,1,1,176212,185012,185983,50599,8,125.613,134.413,135.384,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,7,1,flame,1600,1,892,1,1,190611,199427,200319,50599,9,140.012,148.828,149.72,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,6,1,dollar,1600,1,1249,2,2,202627,211426,212675,50599,10,152.028,160.827,162.076,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,8,2,exam,1600,1,1265,2,2,214626,223425,224690,50599,11,164.027,172.826,174.091,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,8,2,lesson,4000,1,1338,1,1,226625,235424,236762,50599,12,176.026,184.825,186.163,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,7,1,teeth,4000,1,1030,2,2,241023,249822,250852,50599,13,190.424,199.223,200.253,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,8,2,kids,1600,1,796,2,2,255422,264221,265017,50599,14,204.823,213.622,214.418,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,RN,7,1,jars,1600,1,1852,1,1,267421,276220,278072,50599,15,216.822,225.621,227.473,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5RN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,5,3,harp,2800,1,1056,2,2,309417,318216,319272,50599,16,258.818,267.617,268.673,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,8,2,sled,1600,1,1152,1,1,322616,331415,332567,50599,17,272.017,280.816,281.968,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,RN,8,1,house,4000,0,1468,2,1,334615,343414,344882,50599,18,284.016,292.815,294.283,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5RN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,5,3,store,1600,1,984,2,2,349013,357813,358797,50599,19,298.414,307.214,308.198,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,RN,5,1,soil,4000,0,0,,1,361012,369812,0,50599,20,310.413,319.213,-50.599,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5RN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,6,1,zebra,2800,1,812,1,1,375411,384227,385039,50599,21,324.812,333.628,334.44,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,8,2,action,2800,1,1010,2,2,388627,397426,398436,50599,22,338.028,346.827,347.837,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,7,1,poison,2800,1,808,1,1,401825,410625,411433,50599,23,351.226,360.026,360.834,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,5,2,heaven,1600,1,953,1,1,415024,423823,424776,50599,24,364.425,373.224,374.177,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,8,2,text,4000,1,1327,2,2,427023,435822,437149,50599,25,376.424,385.223,386.55,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,5,3,others,4000,1,720,2,2,441422,450221,450941,50599,26,390.823,399.622,400.342,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,7,2,crime,4000,1,829,2,2,455821,464620,465449,50599,27,405.222,414.021,414.85,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,5,2,barber,1600,1,947,1,1,470219,479018,479965,50599,28,419.62,428.419,429.366,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,8,2,steel,1600,1,920,1,1,482218,491017,491937,50599,29,431.619,440.418,441.338,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,7,2,cherry,2800,1,977,2,2,494217,503016,503993,50599,30,443.618,452.417,453.394,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,7,2,book,2800,1,951,1,1,537413,546212,547163,50599,31,486.814,495.613,496.564,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,7,1,photo,4000,1,1064,2,2,550612,559411,560475,50599,32,500.013,508.812,509.876,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,6,1,profit,2800,1,859,2,2,565011,573827,574686,50599,33,514.412,523.228,524.087,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,7,2,word,1600,1,969,1,1,578226,587025,587994,50599,34,527.627,536.426,537.395,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,8,3,paper,4000,0,1140,1,2,590225,599024,600164,50599,35,539.626,548.425,549.565,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,8,3,pony,1600,0,1674,1,2,604624,613423,615097,50599,36,554.025,562.824,564.498,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,5,3,fluid,2800,1,1046,2,2,616623,625422,626468,50599,37,566.024,574.823,575.869,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,8,1,church,4000,1,1029,1,1,629822,638621,639650,50599,38,579.223,588.022,589.051,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,5,2,story,4000,1,1135,1,1,644220,653019,654154,50599,39,593.621,602.42,603.555,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,5,3,yard,2800,1,1070,2,2,658619,667418,668488,50599,40,608.02,616.819,617.889,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,RN,5,1,owner,1600,1,935,1,1,671818,680617,681552,50599,41,621.219,630.018,630.953,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5RN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,5,3,honey,4000,1,761,2,2,683817,692616,693377,50599,42,633.218,642.017,642.778,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,6,1,cows,1600,1,959,1,1,698215,707015,707974,50599,43,647.616,656.416,657.375,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NN
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NP,8,3,pilot,1600,1,850,2,2,710214,719013,719863,50599,44,659.615,668.414,669.264,28.422,256.418,484.414,228.037,456.034,684.03,not5,not5NP
baseline,Stern,2,DMCC3204738,bas_ste_run2_DMCC3204738,NN,5,2,train,2800,1,876,1,1,722213,731012,731888,50599,45,671.614,680.413,681.289,28.422,256.418,484.414,228.037,456.034,684.03,LL5,LL5NN
proactive,Stern,1,DMCC3204738,pro_ste_run1_DMCC3204738,NN,2,2,vision,1600,0,0,,1,132381,141180,0,101572,1,30.809,39.608,-101.572,28.41,256.413,484.417,228.017,456.02,684.024,not5,not5NN
proactive,Stern,1,DMCC3204738,pro_ste_run1_DMCC3204738,NP,5,3,park,1600,1,1710,2,2,144380,153179,154889,101572,2,42.808,51.607,53.317,28.41,256.413,484.417,228.017,456.02,684.024,LL5,LL5NP
proactive,Stern,1,DMCC3204738,pro_ste_run1_DMCC3204738,NN,4,1,idea,2800,1,722,1,1,156378,165177,165899,101572,3,54.806,63.605,64.327,28.41,256.413,484.417,228.017,456.02,684.024,not5,not5NN
proactive,Stern,1,DMCC3204738,pro_ste_run1_DMCC3204738,NP,5,3,boiler,2800,1,894,2,2,169577,178392,179286,101572,4,68.005,76.82,77.714,28.41,256.413,484.417,228.017,456.02,684.024,LL5,LL5NP
proactive,Stern,1,DMCC3204738,pro_ste_run1_DMCC3204738,NP,3,2,ranch,1600,1,966,2,2,182791,191590,192556,101572,5,81.219,90.018,90.984,28.41,256.413,484.417,228.017,456.02,684.024,not5,not5NP
